locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_04482	CDS	348	mazF9	3.1.-.-	COG2337	Endoribonuclease MazF9
HFFIBJOL_04483	CDS	543				hypothetical protein
HFFIBJOL_04484	CDS	1032	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
HFFIBJOL_04485	CDS	3336				hypothetical protein
HFFIBJOL_04486	CDS	1743	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HFFIBJOL_04487	CDS	1047				hypothetical protein
HFFIBJOL_04488	CDS	2583	pepN_4	3.4.11.2		Aminopeptidase N
HFFIBJOL_04489	CDS	669				Thioredoxin-like reductase
HFFIBJOL_04490	CDS	642	sodF1	1.15.1.1	COG0605	Superoxide dismutase [Fe-Zn] 1
HFFIBJOL_04491	CDS	1506	gabP_1		COG1113	GABA permease
HFFIBJOL_04492	CDS	1413	gabP_2		COG1113	GABA permease
HFFIBJOL_04493	CDS	600	bioY2		COG1268	Biotin transporter BioY2
HFFIBJOL_04494	CDS	723				hypothetical protein
HFFIBJOL_04495	CDS	1854	pknD_12	2.7.11.1		Serine/threonine-protein kinase PknD
HFFIBJOL_04496	CDS	1503	gabP_3		COG1113	GABA permease
HFFIBJOL_04497	CDS	489	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
HFFIBJOL_04498	CDS	810	nei1_2	3.2.2.-	COG0266	Endonuclease 8 1
HFFIBJOL_04499	CDS	1230	eis_3	2.3.1.-	COG4552	N-acetyltransferase Eis
HFFIBJOL_04500	CDS	1143				hypothetical protein
HFFIBJOL_04501	CDS	462				hypothetical protein
HFFIBJOL_04502	CDS	1206	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
HFFIBJOL_04503	CDS	822	bceA_2		COG1136	Bacitracin export ATP-binding protein BceA
HFFIBJOL_04504	CDS	1116				hypothetical protein
HFFIBJOL_04505	CDS	195				hypothetical protein
HFFIBJOL_04506	CDS	378	yfgD		COG1393	putative protein YfgD
HFFIBJOL_04507	tRNA	74				tRNA-Gly(tcc)
HFFIBJOL_04508	tRNA	77				tRNA-Pro(tgg)
HFFIBJOL_04509	CDS	1389	tig	5.2.1.8	COG0544	Trigger factor
HFFIBJOL_04510	CDS	615	clpP1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
HFFIBJOL_04511	CDS	684	clpP2_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
HFFIBJOL_04512	CDS	1290	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
HFFIBJOL_04513	CDS	939				hypothetical protein
HFFIBJOL_04514	CDS	903				hypothetical protein
HFFIBJOL_04515	CDS	2646	valS	6.1.1.9	COG0525	Valine--tRNA ligase
HFFIBJOL_04516	CDS	1230				hypothetical protein
HFFIBJOL_04517	CDS	1449	pbpA_4		COG0768	Penicillin-binding protein A
HFFIBJOL_04518	CDS	1569	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
HFFIBJOL_04519	CDS	360				hypothetical protein
HFFIBJOL_04520	CDS	414	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HFFIBJOL_04521	CDS	1020	mreB_2		COG1077	Cell shape-determining protein MreB
HFFIBJOL_04522	CDS	933				hypothetical protein
HFFIBJOL_04523	CDS	723				hypothetical protein
HFFIBJOL_04524	CDS	2142	mrdA_3	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
HFFIBJOL_04525	CDS	1209	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
HFFIBJOL_04526	CDS	465				hypothetical protein
HFFIBJOL_04527	CDS	1776	sufS_2	4.4.1.16		Cysteine desulfurase
HFFIBJOL_04528	CDS	1380				hypothetical protein
HFFIBJOL_04529	CDS	1782				putative protein
HFFIBJOL_04530	CDS	1941				hypothetical protein
HFFIBJOL_04531	CDS	1215				hypothetical protein
HFFIBJOL_04532	CDS	744				hypothetical protein
HFFIBJOL_04533	CDS	3954	rne	3.1.26.12		Ribonuclease E
HFFIBJOL_04534	CDS	321	rplU		COG0261	50S ribosomal protein L21
HFFIBJOL_04535	CDS	258	rpmA		COG0211	50S ribosomal protein L27
HFFIBJOL_04536	CDS	1437	obg	3.6.5.-	COG0536	GTPase Obg
HFFIBJOL_04537	CDS	1098	proB	2.7.2.11	COG0263	Glutamate 5-kinase
HFFIBJOL_04538	CDS	492				hypothetical protein
HFFIBJOL_04539	CDS	1269	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HFFIBJOL_04540	CDS	612				hypothetical protein
HFFIBJOL_04541	CDS	963				hypothetical protein
HFFIBJOL_04542	CDS	1128	htpX_3	3.4.24.-		Protease HtpX
HFFIBJOL_04543	CDS	180				hypothetical protein
HFFIBJOL_04544	CDS	162				hypothetical protein
HFFIBJOL_04545	CDS	630	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
HFFIBJOL_04546	CDS	1824	mltG_2	4.2.2.-		Endolytic murein transglycosylase
HFFIBJOL_04547	CDS	495	rsfS			Ribosomal silencing factor RsfS
HFFIBJOL_04548	CDS	342				hypothetical protein
HFFIBJOL_04549	tRNA	74				tRNA-Ala(ggc)
HFFIBJOL_04550	CDS	246				hypothetical protein
HFFIBJOL_04551	CDS	234				hypothetical protein
HFFIBJOL_04552	CDS	1833	phsA	1.10.3.4		O-aminophenol oxidase
HFFIBJOL_04553	CDS	1308				hypothetical protein
HFFIBJOL_04554	tRNA	74				tRNA-Ala(ggc)
HFFIBJOL_04555	CDS	435				hypothetical protein
HFFIBJOL_04556	CDS	1542				hypothetical protein
HFFIBJOL_04557	CDS	987				hypothetical protein
HFFIBJOL_04558	CDS	2889	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
HFFIBJOL_04559	CDS	810				hypothetical protein
HFFIBJOL_04560	CDS	846	degV		COG1307	Protein DegV
HFFIBJOL_04561	CDS	846	comEA		COG1555	ComE operon protein 1
HFFIBJOL_04562	CDS	2751				hypothetical protein
HFFIBJOL_04563	CDS	1518				hypothetical protein
HFFIBJOL_04564	CDS	486				hypothetical protein
HFFIBJOL_04565	CDS	933	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
HFFIBJOL_04566	CDS	246				hypothetical protein
HFFIBJOL_04567	CDS	984				hypothetical protein
HFFIBJOL_04568	CDS	702				hypothetical protein
HFFIBJOL_04569	CDS	267	rpsT		COG0268	30S ribosomal protein S20
HFFIBJOL_04570	CDS	1869	lepA	3.6.5.-	COG0481	Elongation factor 4
HFFIBJOL_04571	CDS	303				hypothetical protein
HFFIBJOL_04572	CDS	1890		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
HFFIBJOL_04573	CDS	588	cheB_6	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
HFFIBJOL_04574	CDS	3981	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HFFIBJOL_04575	CDS	3015				hypothetical protein
HFFIBJOL_04576	CDS	1233	hemW		COG0635	Heme chaperone HemW
HFFIBJOL_04577	CDS	834				hypothetical protein
HFFIBJOL_04578	CDS	834				hypothetical protein
HFFIBJOL_04579	CDS	672				hypothetical protein
HFFIBJOL_04580	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
HFFIBJOL_04581	CDS	1137	dnaJ2		COG0484	Chaperone protein DnaJ 2
HFFIBJOL_04582	CDS	1107	pnoA	1.13.12.-		Nitronate monooxygenase
HFFIBJOL_04583	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HFFIBJOL_04584	CDS	429	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
HFFIBJOL_04585	CDS	849				hypothetical protein
HFFIBJOL_04586	CDS	357		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
HFFIBJOL_04587	CDS	906	rnz	3.1.26.11	COG1234	Ribonuclease Z
HFFIBJOL_04588	CDS	792				hypothetical protein
HFFIBJOL_04589	CDS	1359	gudD	4.2.1.40	COG4948	Glucarate dehydratase
HFFIBJOL_04590	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
HFFIBJOL_04591	CDS	639	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
HFFIBJOL_04592	CDS	1341	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
HFFIBJOL_04593	CDS	1215	RBKS	2.7.1.15		Ribokinase
HFFIBJOL_04594	CDS	1011			COG1702	PhoH-like protein
HFFIBJOL_04595	CDS	498	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HFFIBJOL_04596	CDS	1320				hypothetical protein
HFFIBJOL_04597	CDS	1167				hypothetical protein
HFFIBJOL_04598	CDS	777	nimR_1			HTH-type transcriptional regulator NimR
HFFIBJOL_04599	rRNA	1524				16S ribosomal RNA
HFFIBJOL_04600	rRNA	3119				23S ribosomal RNA
HFFIBJOL_04601	rRNA	111				5S ribosomal RNA
HFFIBJOL_04602	CDS	831				hypothetical protein
HFFIBJOL_04603	CDS	366				hypothetical protein
HFFIBJOL_04604	CDS	1623	novL_1	6.3.1.15		8-demethylnovobiocic acid synthase
HFFIBJOL_04605	CDS	1620		1.18.1.2		Ferredoxin--NADP reductase
HFFIBJOL_04606	CDS	1101	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
HFFIBJOL_04607	CDS	1425				hypothetical protein
HFFIBJOL_04608	CDS	1269	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
HFFIBJOL_04609	CDS	939	era		COG1159	GTPase Era
HFFIBJOL_04610	CDS	1260				hypothetical protein
HFFIBJOL_04611	CDS	1323	bglA	3.2.1.21	COG2723	Beta-glucosidase A
HFFIBJOL_04612	CDS	267				hypothetical protein
HFFIBJOL_04613	CDS	1035	prtS	3.4.24.-		Protease PrtS
HFFIBJOL_04614	CDS	1779	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
HFFIBJOL_04615	CDS	726				hypothetical protein
HFFIBJOL_04616	CDS	747	recO			DNA repair protein RecO
HFFIBJOL_04617	CDS	816		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
HFFIBJOL_04618	CDS	429	zur_2		COG0735	Zinc uptake regulation protein
HFFIBJOL_04619	CDS	909	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
HFFIBJOL_04620	CDS	774	mntB		COG1121	Manganese transport system ATP-binding protein MntB
HFFIBJOL_04621	CDS	966	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
HFFIBJOL_04622	CDS	1383	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
HFFIBJOL_04623	CDS	408				hypothetical protein
HFFIBJOL_04624	CDS	1212				hypothetical protein
HFFIBJOL_04625	CDS	666	degU_10		COG2197	Transcriptional regulatory protein DegU
HFFIBJOL_04626	CDS	597				hypothetical protein
HFFIBJOL_04627	CDS	585				hypothetical protein
HFFIBJOL_04628	CDS	1008	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
HFFIBJOL_04629	CDS	1449	stp_3			Multidrug resistance protein Stp
HFFIBJOL_04630	CDS	894				hypothetical protein
HFFIBJOL_04631	CDS	1491	stp_4			Multidrug resistance protein Stp
HFFIBJOL_04632	CDS	1128	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
HFFIBJOL_04633	CDS	2739	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
HFFIBJOL_04634	CDS	1056				hypothetical protein
HFFIBJOL_04635	CDS	948	tauD_1	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
HFFIBJOL_04636	CDS	450		2.3.1.-		Acetyltransferase
HFFIBJOL_04637	CDS	852	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
HFFIBJOL_04638	CDS	1005	lacF_3			Lactose transport system permease protein LacF
HFFIBJOL_04639	CDS	1287				hypothetical protein
HFFIBJOL_04640	CDS	759		1.1.1.119	COG1028	Glucose 1-dehydrogenase
HFFIBJOL_04641	CDS	408	merR1_2			Mercuric resistance operon regulatory protein
HFFIBJOL_04642	CDS	834	xylF_2	3.7.1.9		2-hydroxymuconate semialdehyde hydrolase
HFFIBJOL_04643	CDS	1119			COG2814	Chloramphenicol efflux pump
HFFIBJOL_04644	CDS	285				hypothetical protein
HFFIBJOL_04645	CDS	276				hypothetical protein
HFFIBJOL_04646	CDS	183				hypothetical protein
HFFIBJOL_04647	CDS	783				hypothetical protein
HFFIBJOL_04648	CDS	468				hypothetical protein
HFFIBJOL_04649	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
HFFIBJOL_04650	CDS	564				hypothetical protein
HFFIBJOL_04651	CDS	1908	kimA_2		COG0531	Potassium transporter KimA
HFFIBJOL_04652	CDS	663				hypothetical protein
HFFIBJOL_04653	CDS	945				hypothetical protein
HFFIBJOL_04654	CDS	354	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
HFFIBJOL_04655	CDS	2622	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
HFFIBJOL_04656	CDS	1302	nasD_3	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
HFFIBJOL_04657	CDS	1299				hypothetical protein
HFFIBJOL_04658	CDS	651	nreC_4		COG2197	Oxygen regulatory protein NreC
HFFIBJOL_04659	CDS	747				hypothetical protein
HFFIBJOL_04660	CDS	684				hypothetical protein
HFFIBJOL_04661	CDS	942	fabH_3	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
HFFIBJOL_04662	CDS	459				hypothetical protein
HFFIBJOL_04663	CDS	1206				hypothetical protein
HFFIBJOL_04664	CDS	627				hypothetical protein
HFFIBJOL_04665	CDS	147				hypothetical protein
HFFIBJOL_04666	CDS	297				hypothetical protein
HFFIBJOL_04667	CDS	1992				hypothetical protein
HFFIBJOL_04668	CDS	1500				hypothetical protein
HFFIBJOL_04669	CDS	306				hypothetical protein
HFFIBJOL_04670	CDS	786	yfcA_2		COG0730	putative membrane transporter protein YfcA
HFFIBJOL_04671	CDS	333				hypothetical protein
HFFIBJOL_04672	CDS	447	cutA			Divalent-cation tolerance protein CutA
HFFIBJOL_04673	CDS	1044				hypothetical protein
HFFIBJOL_04674	CDS	705				hypothetical protein
HFFIBJOL_04675	CDS	432				hypothetical protein
HFFIBJOL_04676	CDS	1011		3.5.4.2	COG1816	Adenine deaminase
HFFIBJOL_04677	CDS	456				hypothetical protein
HFFIBJOL_04678	CDS	459				hypothetical protein
HFFIBJOL_04679	CDS	2160	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
HFFIBJOL_04680	CDS	948				hypothetical protein
HFFIBJOL_04681	CDS	1332	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HFFIBJOL_04682	CDS	1278	thcD_1	1.18.1.-		Rhodocoxin reductase
HFFIBJOL_04683	CDS	963	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
HFFIBJOL_04684	CDS	1914	dnaG	2.7.7.-	COG0358	DNA primase
HFFIBJOL_04685	CDS	1128	hrdA		COG0568	RNA polymerase principal sigma factor HrdA
HFFIBJOL_04686	CDS	1440	xylB_1	2.7.1.17	COG1070	Xylulose kinase
HFFIBJOL_04687	CDS	300				hypothetical protein
HFFIBJOL_04688	tRNA	74				tRNA-Asn(gtt)
HFFIBJOL_04689	tRNA	74				tRNA-Asn(gtt)
HFFIBJOL_04690	tRNA	77				tRNA-Met(cat)
HFFIBJOL_04691	CDS	780				hypothetical protein
HFFIBJOL_04692	CDS	837		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
HFFIBJOL_04693	CDS	1158	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HFFIBJOL_04694	CDS	1332				hypothetical protein
HFFIBJOL_04695	CDS	357				hypothetical protein
HFFIBJOL_04696	CDS	3747				hypothetical protein
HFFIBJOL_04697	CDS	387	trxC		COG0526	Putative thioredoxin 2
HFFIBJOL_04698	CDS	597	gpm2_2	3.1.3.2	COG0406	Acid phosphatase
HFFIBJOL_04699	CDS	1032	mreBH		COG1077	Cell shape-determining protein MreBH
HFFIBJOL_04700	CDS	1005				hypothetical protein
HFFIBJOL_04701	CDS	2397	uvrA_2			UvrABC system protein A
HFFIBJOL_04702	CDS	729				hypothetical protein
HFFIBJOL_04703	CDS	234				hypothetical protein
HFFIBJOL_04704	CDS	960				hypothetical protein
HFFIBJOL_04705	CDS	777	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HFFIBJOL_04706	CDS	1491			COG4908	putative protein
HFFIBJOL_04707	CDS	4545	aftD	2.4.2.47		Alpha-(1->3)-arabinofuranosyltransferase
HFFIBJOL_04708	CDS	726		2.1.1.-		putative methyltransferase
HFFIBJOL_04709	CDS	1233	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HFFIBJOL_04710	CDS	948				hypothetical protein
HFFIBJOL_04711	CDS	144				hypothetical protein
HFFIBJOL_04712	CDS	1236				hypothetical protein
HFFIBJOL_04713	CDS	1017				hypothetical protein
HFFIBJOL_04714	CDS	1620	qacA_4		COG0477	Antiseptic resistance protein
HFFIBJOL_04715	CDS	804				hypothetical protein
HFFIBJOL_04716	CDS	639				Thioredoxin-like reductase
HFFIBJOL_04717	CDS	432	nicR_1		COG1846	HTH-type transcriptional repressor NicR
HFFIBJOL_04718	CDS	1023	yfmJ_3	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
HFFIBJOL_04719	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
HFFIBJOL_04720	CDS	1068	cytR_3		COG1609	HTH-type transcriptional repressor CytR
HFFIBJOL_04721	CDS	570	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
HFFIBJOL_04722	CDS	1008	rbsC		COG1172	Ribose import permease protein RbsC
HFFIBJOL_04723	CDS	1005	purR_3			HTH-type transcriptional repressor PurR
HFFIBJOL_04724	CDS	915	rbsK	2.7.1.15	COG0524	Ribokinase
HFFIBJOL_04725	CDS	786				hypothetical protein
HFFIBJOL_04726	CDS	1329				putative protein
HFFIBJOL_04727	CDS	534				hypothetical protein
HFFIBJOL_04728	CDS	2538	nagZ_3	3.2.1.52		Beta-hexosaminidase
HFFIBJOL_04729	CDS	399				hypothetical protein
HFFIBJOL_04730	CDS	786				hypothetical protein
HFFIBJOL_04731	CDS	894				hypothetical protein
HFFIBJOL_04732	CDS	495				hypothetical protein
HFFIBJOL_04733	CDS	876	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
HFFIBJOL_04734	CDS	1266	fabF_3	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
HFFIBJOL_04735	CDS	249	acpP_2			Acyl carrier protein
HFFIBJOL_04736	CDS	1047	fabH_4	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
HFFIBJOL_04737	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
HFFIBJOL_04738	CDS	1191			COG2508	putative protein
HFFIBJOL_04739	CDS	717		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
HFFIBJOL_04740	CDS	819				hypothetical protein
HFFIBJOL_04741	CDS	474				hypothetical protein
HFFIBJOL_04742	CDS	1029	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
HFFIBJOL_04743	CDS	1239				hypothetical protein
HFFIBJOL_04744	CDS	1167				hypothetical protein
HFFIBJOL_04745	CDS	681	vraR_1			Response regulator protein VraR
HFFIBJOL_04746	CDS	1386				hypothetical protein
HFFIBJOL_04747	CDS	906				hypothetical protein
HFFIBJOL_04748	CDS	1278				hypothetical protein
HFFIBJOL_04749	CDS	759				hypothetical protein
HFFIBJOL_04750	CDS	1605	qacA_5		COG0477	Antiseptic resistance protein
HFFIBJOL_04751	CDS	405				hypothetical protein
HFFIBJOL_04752	CDS	327				hypothetical protein
HFFIBJOL_04753	CDS	2733	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
HFFIBJOL_04754	CDS	441				putative protein
HFFIBJOL_04755	CDS	459	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
HFFIBJOL_04756	CDS	576	yceD_4		COG2310	General stress protein 16U
HFFIBJOL_04757	CDS	576	yceD_5		COG2310	General stress protein 16U
HFFIBJOL_04758	CDS	1158				hypothetical protein
HFFIBJOL_04759	CDS	753				hypothetical protein
HFFIBJOL_04760	CDS	1305				hypothetical protein
HFFIBJOL_04761	CDS	1173				hypothetical protein
HFFIBJOL_04762	CDS	1491				hypothetical protein
HFFIBJOL_04763	CDS	1146	stiP	3.4.22.-		Cysteine protease StiP
HFFIBJOL_04764	CDS	822				hypothetical protein
HFFIBJOL_04765	CDS	630				hypothetical protein
HFFIBJOL_04766	CDS	1137				hypothetical protein
HFFIBJOL_04767	CDS	657	devR_4		COG2197	DNA-binding transcriptional activator DevR/DosR
HFFIBJOL_04768	CDS	660	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
HFFIBJOL_04769	CDS	213				hypothetical protein
HFFIBJOL_04770	CDS	924	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
HFFIBJOL_04771	CDS	165				hypothetical protein
HFFIBJOL_04772	CDS	1146	dgoD_1	4.2.1.6	COG4948	D-galactonate dehydratase
HFFIBJOL_04773	CDS	660				hypothetical protein
HFFIBJOL_04774	CDS	1308				hypothetical protein
HFFIBJOL_04775	tRNA	73				tRNA-Val(tac)
HFFIBJOL_04776	CDS	552				hypothetical protein
HFFIBJOL_04777	CDS	501	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
HFFIBJOL_04778	CDS	1413				hypothetical protein
HFFIBJOL_04779	CDS	1164				hypothetical protein
HFFIBJOL_04780	CDS	1230	btuC_2			Vitamin B12 import system permease protein BtuC
HFFIBJOL_04781	CDS	873	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
HFFIBJOL_04782	CDS	1011				hypothetical protein
HFFIBJOL_04783	CDS	1434	pikC_2	1.14.15.33		Cytochrome P450 monooxygenase PikC
HFFIBJOL_04784	CDS	222				hypothetical protein
HFFIBJOL_04785	CDS	2487	ctpA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
HFFIBJOL_04786	CDS	492				hypothetical protein
HFFIBJOL_04787	CDS	609	sigC		COG1595	ECF RNA polymerase sigma factor SigC
HFFIBJOL_04788	CDS	198				hypothetical protein
HFFIBJOL_04789	CDS	768				hypothetical protein
HFFIBJOL_04790	CDS	891	bpoA2	1.11.1.-		Non-haem bromoperoxidase BPO-A2
HFFIBJOL_04791	CDS	558				hypothetical protein
HFFIBJOL_04792	CDS	1296				hypothetical protein
HFFIBJOL_04793	tRNA	75				tRNA-Thr(cgt)
HFFIBJOL_04794	CDS	660				hypothetical protein
HFFIBJOL_04795	CDS	1221	prmC_5	2.1.1.297		Release factor glutamine methyltransferase
HFFIBJOL_04796	CDS	987			COG0589	Universal stress protein
HFFIBJOL_04797	CDS	537				hypothetical protein
HFFIBJOL_04798	CDS	657				hypothetical protein
HFFIBJOL_04799	CDS	771				hypothetical protein
HFFIBJOL_04800	CDS	474				hypothetical protein
HFFIBJOL_04801	CDS	1671				hypothetical protein
HFFIBJOL_04802	CDS	645				hypothetical protein
HFFIBJOL_04803	CDS	759				hypothetical protein
HFFIBJOL_04804	CDS	582	mneA			Putative manganese exporter
HFFIBJOL_04805	CDS	663	hxpA_1	3.1.3.22	COG0637	Hexitol phosphatase A
HFFIBJOL_04806	CDS	1056				hypothetical protein
HFFIBJOL_04807	CDS	2052	mdtD_7			Putative multidrug resistance protein MdtD
HFFIBJOL_04808	CDS	543				hypothetical protein
HFFIBJOL_04809	CDS	774				hypothetical protein
HFFIBJOL_04810	CDS	528				hypothetical protein
HFFIBJOL_04811	CDS	384	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
HFFIBJOL_04812	CDS	465				hypothetical protein
HFFIBJOL_04813	CDS	471				hypothetical protein
HFFIBJOL_04814	CDS	315				hypothetical protein
HFFIBJOL_04815	CDS	1611	proP_3			Proline/betaine transporter
HFFIBJOL_04816	CDS	567				hypothetical protein
HFFIBJOL_04817	CDS	1002	iolS_5	1.1.1.-	COG0667	Aldo-keto reductase IolS
HFFIBJOL_04818	CDS	1095				hypothetical protein
HFFIBJOL_04819	CDS	684				hypothetical protein
HFFIBJOL_04820	CDS	1647	ctaD_2	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
HFFIBJOL_04821	CDS	354				hypothetical protein
HFFIBJOL_04822	CDS	711				hypothetical protein
HFFIBJOL_04823	CDS	462				hypothetical protein
HFFIBJOL_04824	CDS	621				hypothetical protein
HFFIBJOL_04825	CDS	1233		1.14.15.29	COG2124	Steroid C26-monooxygenase
HFFIBJOL_04826	CDS	1170	fadA5_1	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
HFFIBJOL_04827	CDS	558				hypothetical protein
HFFIBJOL_04828	CDS	534				hypothetical protein
HFFIBJOL_04829	CDS	201				hypothetical protein
HFFIBJOL_04830	CDS	447				hypothetical protein
HFFIBJOL_04831	CDS	504				hypothetical protein
HFFIBJOL_04832	CDS	963				hypothetical protein
HFFIBJOL_04833	CDS	1884	btuD_23	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HFFIBJOL_04834	CDS	1200				hypothetical protein
HFFIBJOL_04835	CDS	744				hypothetical protein
HFFIBJOL_04836	CDS	1320				hypothetical protein
HFFIBJOL_04837	CDS	1074	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
HFFIBJOL_04838	CDS	1455	geoB	1.2.1.86		Geranial dehydrogenase
HFFIBJOL_04839	CDS	285				hypothetical protein
HFFIBJOL_04840	CDS	2637	ramC_2	2.7.-.-	COG0515	putative SapB synthase
HFFIBJOL_04841	CDS	114				hypothetical protein
HFFIBJOL_04842	CDS	1707	ramA_1		COG1132	ABC transporter ATP-binding protein RamA
HFFIBJOL_04843	CDS	1887	ramB_2		COG1132	ABC transporter ATP-binding protein RamB
HFFIBJOL_04844	CDS	618	ramR		COG2197	Response regulator RamR
HFFIBJOL_04845	CDS	633	kstR			HTH-type transcriptional repressor KstR
HFFIBJOL_04846	CDS	1413		2.4.1.11	COG0438	Glycogen synthase
HFFIBJOL_04847	CDS	813	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HFFIBJOL_04848	CDS	1071				hypothetical protein
HFFIBJOL_04849	CDS	330				hypothetical protein
HFFIBJOL_04850	CDS	804				hypothetical protein
HFFIBJOL_04851	CDS	312				hypothetical protein
