locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_05140	CDS	234	nagF	2.7.1.193	COG1264	PTS system N-acetylglucosamine-specific EIIB component
FGFFFLIJ_05141	CDS	732	rph	2.7.7.56	COG0689	Ribonuclease PH
FGFFFLIJ_05142	CDS	147				hypothetical protein
FGFFFLIJ_05143	CDS	411				hypothetical protein
FGFFFLIJ_05144	CDS	603		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
FGFFFLIJ_05145	tRNA	85				tRNA-Leu(tag)
FGFFFLIJ_05146	CDS	672				hypothetical protein
FGFFFLIJ_05147	CDS	672				hypothetical protein
FGFFFLIJ_05148	CDS	1539	proP_1			Proline/betaine transporter
FGFFFLIJ_05149	CDS	513				hypothetical protein
FGFFFLIJ_05150	CDS	1398	cseC_4	2.7.13.3	COG0642	Sensor protein CseC
FGFFFLIJ_05151	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
FGFFFLIJ_05152	CDS	321				hypothetical protein
FGFFFLIJ_05153	CDS	351	groS_2			10 kDa chaperonin
FGFFFLIJ_05154	CDS	321	gdx_2			Guanidinium exporter
FGFFFLIJ_05155	CDS	2454	ponA1_3		COG0744	Penicillin-binding protein 1A
FGFFFLIJ_05156	CDS	798				hypothetical protein
FGFFFLIJ_05157	CDS	852				hypothetical protein
FGFFFLIJ_05158	CDS	1041	btuD_23	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGFFFLIJ_05159	CDS	714				putative protein
FGFFFLIJ_05160	CDS	1329				hypothetical protein
FGFFFLIJ_05161	CDS	1383				hypothetical protein
FGFFFLIJ_05162	CDS	792	srtE1_2	3.4.22.70	COG3764	Sortase SrtE1
FGFFFLIJ_05163	CDS	237				hypothetical protein
FGFFFLIJ_05164	CDS	1548	yodF		COG0591	putative symporter YodF
FGFFFLIJ_05165	CDS	1062				hypothetical protein
FGFFFLIJ_05166	CDS	1587				hypothetical protein
FGFFFLIJ_05167	CDS	642				hypothetical protein
FGFFFLIJ_05168	CDS	1056				hypothetical protein
FGFFFLIJ_05169	CDS	306				hypothetical protein
FGFFFLIJ_05170	CDS	750	yidC_2			Membrane protein insertase YidC
FGFFFLIJ_05171	CDS	858		4.3.2.3		Ureidoglycolate lyase
FGFFFLIJ_05172	CDS	1842				hypothetical protein
FGFFFLIJ_05173	CDS	528				hypothetical protein
FGFFFLIJ_05174	CDS	1098	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
FGFFFLIJ_05175	CDS	1209	nanK_2	2.7.1.60		N-acetylmannosamine kinase
FGFFFLIJ_05176	CDS	342				hypothetical protein
FGFFFLIJ_05177	CDS	759	phnF_2		COG2188	HTH-type transcriptional repressor PhnF
FGFFFLIJ_05178	CDS	1095	dadA_1	1.4.99.-		D-amino acid dehydrogenase
FGFFFLIJ_05179	CDS	723	gph_10	3.1.3.18		Phosphoglycolate phosphatase
FGFFFLIJ_05180	CDS	1125	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
FGFFFLIJ_05181	CDS	972				hypothetical protein
FGFFFLIJ_05182	CDS	798	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
FGFFFLIJ_05183	CDS	1065	phnS		COG1840	Putative 2-aminoethylphosphonate-binding periplasmic protein
FGFFFLIJ_05184	CDS	780	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
FGFFFLIJ_05185	CDS	1506				hypothetical protein
FGFFFLIJ_05186	CDS	705				hypothetical protein
FGFFFLIJ_05187	CDS	720				hypothetical protein
FGFFFLIJ_05188	CDS	1068	cenA	3.2.1.4	COG5297	Endoglucanase A
FGFFFLIJ_05189	CDS	1974				hypothetical protein
FGFFFLIJ_05190	CDS	1959				hypothetical protein
FGFFFLIJ_05191	CDS	681	lutR_1		COG2186	HTH-type transcriptional regulator LutR
FGFFFLIJ_05192	tRNA	75				tRNA-Lys(ctt)
FGFFFLIJ_05193	CDS	1317				hypothetical protein
FGFFFLIJ_05194	CDS	1653				hypothetical protein
FGFFFLIJ_05195	CDS	927				hypothetical protein
FGFFFLIJ_05196	CDS	1119				hypothetical protein
FGFFFLIJ_05197	CDS	594		1.14.99.53		Lytic chitin monooxygenase
FGFFFLIJ_05198	CDS	588	gbpA_1		COG3397	GlcNAc-binding protein A
FGFFFLIJ_05199	tRNA	76				tRNA-Lys(ctt)
FGFFFLIJ_05200	CDS	759				hypothetical protein
FGFFFLIJ_05201	CDS	816	artM		COG1126	Arginine transport ATP-binding protein ArtM
FGFFFLIJ_05202	CDS	654	tcyB		COG0765	L-cystine transport system permease protein TcyB
FGFFFLIJ_05203	CDS	732	yecS		COG0765	L-cystine transport system permease protein YecS
FGFFFLIJ_05204	CDS	735	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
FGFFFLIJ_05205	CDS	501				hypothetical protein
FGFFFLIJ_05206	CDS	1425	aam_3	3.5.1.13	COG0154	Acylamidase
FGFFFLIJ_05207	CDS	966	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
FGFFFLIJ_05208	CDS	930	maiA_1	5.2.1.1		Maleate isomerase
FGFFFLIJ_05209	CDS	741	maiA_2	5.2.1.1		Maleate isomerase
FGFFFLIJ_05210	CDS	1146	limB	1.14.13.107		Limonene 1,2-monooxygenase
FGFFFLIJ_05211	CDS	1980				hypothetical protein
FGFFFLIJ_05212	CDS	1251				hypothetical protein
FGFFFLIJ_05213	tRNA	76				tRNA-Lys(ctt)
FGFFFLIJ_05214	CDS	693				hypothetical protein
FGFFFLIJ_05215	CDS	387				hypothetical protein
FGFFFLIJ_05216	CDS	1389				hypothetical protein
FGFFFLIJ_05217	CDS	1548				hypothetical protein
FGFFFLIJ_05218	CDS	1299				hypothetical protein
FGFFFLIJ_05219	CDS	1053				hypothetical protein
FGFFFLIJ_05220	CDS	594	gpm2_1	3.1.3.2	COG0406	Acid phosphatase
FGFFFLIJ_05221	CDS	1548				hypothetical protein
FGFFFLIJ_05222	CDS	561				hypothetical protein
FGFFFLIJ_05223	CDS	867	speE_3	2.5.1.16		Polyamine aminopropyltransferase
FGFFFLIJ_05224	CDS	546				hypothetical protein
FGFFFLIJ_05225	CDS	693	regX3_3		COG0745	Sensory transduction protein regX3
FGFFFLIJ_05226	CDS	1452				hypothetical protein
FGFFFLIJ_05227	CDS	1047				hypothetical protein
FGFFFLIJ_05228	CDS	1455		3.2.1.21		Bifunctional beta-D-glucosidase/beta-D-fucosidase
FGFFFLIJ_05229	CDS	843	lacG			Lactose transport system permease protein LacG
FGFFFLIJ_05230	CDS	1056				hypothetical protein
FGFFFLIJ_05231	CDS	1332				hypothetical protein
FGFFFLIJ_05232	CDS	1059	cytR_2		COG1609	HTH-type transcriptional repressor CytR
FGFFFLIJ_05233	CDS	1413	cbhA	3.2.1.91	COG5297	Exoglucanase A
FGFFFLIJ_05234	CDS	1155				hypothetical protein
FGFFFLIJ_05235	CDS	966	rhaS_4			HTH-type transcriptional activator RhaS
FGFFFLIJ_05236	CDS	651				hypothetical protein
FGFFFLIJ_05237	tRNA	76				tRNA-His(gtg)
FGFFFLIJ_05238	CDS	609	orn	3.1.-.-	COG1949	Oligoribonuclease
FGFFFLIJ_05239	CDS	1515	rhaS_5			HTH-type transcriptional activator RhaS
FGFFFLIJ_05240	CDS	306				hypothetical protein
FGFFFLIJ_05241	CDS	522				hypothetical protein
FGFFFLIJ_05242	CDS	1830	glmS_3	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FGFFFLIJ_05243	CDS	192				hypothetical protein
FGFFFLIJ_05244	CDS	1644		3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
FGFFFLIJ_05245	CDS	1155	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FGFFFLIJ_05246	CDS	939	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
FGFFFLIJ_05247	CDS	2001	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
FGFFFLIJ_05248	CDS	1626		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
FGFFFLIJ_05249	CDS	729				hypothetical protein
FGFFFLIJ_05250	CDS	1209	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FGFFFLIJ_05251	CDS	885	tesB_2	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
FGFFFLIJ_05252	CDS	795		3.1.3.-		putative phosphatase
FGFFFLIJ_05253	CDS	987	gbh_2	3.5.3.7		Guanidinobutyrase
FGFFFLIJ_05254	CDS	2355				hypothetical protein
FGFFFLIJ_05255	CDS	6240				hypothetical protein
FGFFFLIJ_05256	CDS	495				hypothetical protein
FGFFFLIJ_05257	CDS	396				hypothetical protein
FGFFFLIJ_05258	CDS	1125	hdfR_4			HTH-type transcriptional regulator HdfR
FGFFFLIJ_05259	CDS	864				hypothetical protein
FGFFFLIJ_05260	CDS	2208	kdpB_2	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
FGFFFLIJ_05261	CDS	954				hypothetical protein
FGFFFLIJ_05262	CDS	1704	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
FGFFFLIJ_05263	CDS	693	betI_11			HTH-type transcriptional regulator BetI
FGFFFLIJ_05264	CDS	2415				hypothetical protein
FGFFFLIJ_05265	CDS	816				hypothetical protein
FGFFFLIJ_05266	CDS	2862				hypothetical protein
FGFFFLIJ_05267	CDS	1641	mrdA_2	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
FGFFFLIJ_05268	CDS	1233				hypothetical protein
FGFFFLIJ_05269	CDS	3768		3.6.3.-		Multidrug efflux ATP-binding/permease protein
FGFFFLIJ_05270	CDS	1422	ptp	3.4.11.-		Prolyl tri/tetrapeptidyl aminopeptidase
FGFFFLIJ_05271	CDS	627				hypothetical protein
FGFFFLIJ_05272	CDS	1821	nagZ_3	3.2.1.52	COG1472	Beta-hexosaminidase
FGFFFLIJ_05273	CDS	774				hypothetical protein
FGFFFLIJ_05274	CDS	960				hypothetical protein
FGFFFLIJ_05275	CDS	1221	galS		COG1609	HTH-type transcriptional regulator GalS
FGFFFLIJ_05276	CDS	1152	xdh	1.1.1.179		D-xylose dehydrogenase
FGFFFLIJ_05277	CDS	1176				hypothetical protein
FGFFFLIJ_05278	CDS	876				hypothetical protein
FGFFFLIJ_05279	CDS	2268	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
FGFFFLIJ_05280	CDS	96				hypothetical protein
FGFFFLIJ_05281	CDS	1302	gltA2	2.3.3.16	COG0372	Citrate synthase 1
FGFFFLIJ_05282	CDS	2298	ctpA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
FGFFFLIJ_05283	CDS	297				hypothetical protein
FGFFFLIJ_05284	CDS	1308	napA			Na(+)/H(+) antiporter
FGFFFLIJ_05285	CDS	816				hypothetical protein
FGFFFLIJ_05286	CDS	1116	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FGFFFLIJ_05287	CDS	951		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
FGFFFLIJ_05288	CDS	204				hypothetical protein
FGFFFLIJ_05289	CDS	1518	iolT			Major myo-inositol transporter IolT
FGFFFLIJ_05290	CDS	864				hypothetical protein
FGFFFLIJ_05291	CDS	1020	iolG_3	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
FGFFFLIJ_05292	CDS	921	iolE	4.2.1.44	COG1082	Inosose dehydratase
FGFFFLIJ_05293	CDS	1056	iolC_2	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
FGFFFLIJ_05294	CDS	894				hypothetical protein
FGFFFLIJ_05295	CDS	912	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
FGFFFLIJ_05296	CDS	1911	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
FGFFFLIJ_05297	CDS	1494	bauC_2	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
FGFFFLIJ_05298	CDS	480				hypothetical protein
FGFFFLIJ_05299	CDS	1230				hypothetical protein
FGFFFLIJ_05300	CDS	2856	btuD_24	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGFFFLIJ_05301	CDS	921				hypothetical protein
FGFFFLIJ_05302	CDS	540				hypothetical protein
FGFFFLIJ_05303	CDS	489				hypothetical protein
FGFFFLIJ_05304	CDS	1023				hypothetical protein
FGFFFLIJ_05305	CDS	2130				hypothetical protein
FGFFFLIJ_05306	CDS	1080	mreB_1		COG1077	Cell shape-determining protein MreB
FGFFFLIJ_05307	CDS	555				hypothetical protein
FGFFFLIJ_05308	CDS	207				hypothetical protein
FGFFFLIJ_05309	CDS	480		1.14.99.53		Lytic chitin monooxygenase
FGFFFLIJ_05310	CDS	801				hypothetical protein
FGFFFLIJ_05311	CDS	651				hypothetical protein
FGFFFLIJ_05312	CDS	1044				hypothetical protein
FGFFFLIJ_05313	CDS	2067				hypothetical protein
FGFFFLIJ_05314	CDS	612				hypothetical protein
FGFFFLIJ_05315	CDS	873				hypothetical protein
FGFFFLIJ_05316	CDS	1311			COG0654	putative protein
FGFFFLIJ_05317	CDS	414				hypothetical protein
FGFFFLIJ_05318	CDS	1962				hypothetical protein
FGFFFLIJ_05319	CDS	408			COG2018	Serine protease inhibitor
FGFFFLIJ_05320	CDS	363				hypothetical protein
FGFFFLIJ_05321	CDS	624				hypothetical protein
FGFFFLIJ_05322	CDS	210	mbtH_5		COG3251	Protein MbtH
FGFFFLIJ_05323	CDS	1242				hypothetical protein
FGFFFLIJ_05324	CDS	603				hypothetical protein
FGFFFLIJ_05325	tRNA	74				tRNA-Arg(tct)
FGFFFLIJ_05326	CDS	1917				hypothetical protein
FGFFFLIJ_05327	CDS	2295				hypothetical protein
FGFFFLIJ_05328	CDS	723				Single-stranded DNA-binding protein
FGFFFLIJ_05329	CDS	1407				hypothetical protein
FGFFFLIJ_05330	CDS	1665	ettA_3		COG0488	Energy-dependent translational throttle protein EttA
FGFFFLIJ_05331	CDS	411				hypothetical protein
FGFFFLIJ_05332	CDS	741				hypothetical protein
FGFFFLIJ_05333	CDS	405	glbO		COG2346	Group 2 truncated hemoglobin GlbO
FGFFFLIJ_05334	CDS	1041	pcm_11	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
FGFFFLIJ_05335	CDS	1488				hypothetical protein
FGFFFLIJ_05336	CDS	1383				hypothetical protein
FGFFFLIJ_05337	CDS	1767				hypothetical protein
FGFFFLIJ_05338	CDS	2904	pknD_12	2.7.11.1		Serine/threonine-protein kinase PknD
FGFFFLIJ_05339	CDS	1344				hypothetical protein
FGFFFLIJ_05340	CDS	1017				hypothetical protein
FGFFFLIJ_05341	CDS	1479				hypothetical protein
FGFFFLIJ_05342	CDS	981	murK_2	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
FGFFFLIJ_05343	CDS	1314	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
FGFFFLIJ_05344	CDS	909	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
FGFFFLIJ_05345	CDS	990	lacF_2			Lactose transport system permease protein LacF
FGFFFLIJ_05346	CDS	1341				hypothetical protein
FGFFFLIJ_05347	CDS	1194	nagC_3		COG1940	N-acetylglucosamine repressor
FGFFFLIJ_05348	CDS	432				hypothetical protein
FGFFFLIJ_05349	CDS	888				hypothetical protein
FGFFFLIJ_05350	CDS	198				hypothetical protein
FGFFFLIJ_05351	CDS	633				hypothetical protein
FGFFFLIJ_05352	CDS	318				hypothetical protein
FGFFFLIJ_05353	CDS	2115	paoC_2	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
FGFFFLIJ_05354	CDS	1017	paoB_2	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
FGFFFLIJ_05355	CDS	534	paoA_2	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
FGFFFLIJ_05356	CDS	1839				hypothetical protein
FGFFFLIJ_05357	CDS	462				hypothetical protein
FGFFFLIJ_05358	CDS	390				hypothetical protein
FGFFFLIJ_05359	CDS	591				hypothetical protein
FGFFFLIJ_05360	CDS	504				hypothetical protein
FGFFFLIJ_05361	CDS	1071				hypothetical protein
FGFFFLIJ_05362	CDS	537				hypothetical protein
FGFFFLIJ_05363	CDS	3390				hypothetical protein
FGFFFLIJ_05364	CDS	318				hypothetical protein
FGFFFLIJ_05365	CDS	2100	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
FGFFFLIJ_05366	CDS	1692				hypothetical protein
FGFFFLIJ_05367	CDS	270				hypothetical protein
FGFFFLIJ_05368	CDS	975	desA1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
FGFFFLIJ_05369	CDS	975	hdfR_5			HTH-type transcriptional regulator HdfR
FGFFFLIJ_05370	CDS	1158	alc	3.5.3.4		allantoicase
FGFFFLIJ_05371	CDS	2577	pepN_3	3.4.11.2		Aminopeptidase N
FGFFFLIJ_05372	CDS	600				hypothetical protein
FGFFFLIJ_05373	CDS	237	mazE9			Antitoxin MazE9
FGFFFLIJ_05374	CDS	348	mazF9	3.1.-.-	COG2337	Endoribonuclease MazF9
FGFFFLIJ_05375	CDS	543				hypothetical protein
FGFFFLIJ_05376	CDS	1032	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
FGFFFLIJ_05377	CDS	3336				hypothetical protein
FGFFFLIJ_05378	CDS	1743	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FGFFFLIJ_05379	CDS	1047				hypothetical protein
FGFFFLIJ_05380	CDS	2583	pepN_4	3.4.11.2		Aminopeptidase N
FGFFFLIJ_05381	CDS	669				Thioredoxin-like reductase
FGFFFLIJ_05382	CDS	642	sodF1	1.15.1.1	COG0605	Superoxide dismutase [Fe-Zn] 1
FGFFFLIJ_05383	CDS	1506	gabP_1		COG1113	GABA permease
FGFFFLIJ_05384	CDS	1413	gabP_2		COG1113	GABA permease
FGFFFLIJ_05385	CDS	600	bioY2		COG1268	Biotin transporter BioY2
FGFFFLIJ_05386	CDS	756				hypothetical protein
FGFFFLIJ_05387	CDS	1764	pknD_13	2.7.11.1		Serine/threonine-protein kinase PknD
FGFFFLIJ_05388	CDS	1503	gabP_3		COG1113	GABA permease
FGFFFLIJ_05389	CDS	489	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
FGFFFLIJ_05390	CDS	810	nei1_2	3.2.2.-	COG0266	Endonuclease 8 1
FGFFFLIJ_05391	CDS	1230	eis_4	2.3.1.-	COG4552	N-acetyltransferase Eis
FGFFFLIJ_05392	CDS	1143				hypothetical protein
FGFFFLIJ_05393	CDS	462				hypothetical protein
FGFFFLIJ_05394	CDS	1206	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
FGFFFLIJ_05395	CDS	822	bceA_2		COG1136	Bacitracin export ATP-binding protein BceA
FGFFFLIJ_05396	CDS	1116				hypothetical protein
FGFFFLIJ_05397	CDS	195				hypothetical protein
FGFFFLIJ_05398	CDS	378	yfgD		COG1393	putative protein YfgD
FGFFFLIJ_05399	tRNA	74				tRNA-Gly(tcc)
FGFFFLIJ_05400	tRNA	77				tRNA-Pro(tgg)
FGFFFLIJ_05401	CDS	1389	tig	5.2.1.8	COG0544	Trigger factor
FGFFFLIJ_05402	CDS	615	clpP1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
FGFFFLIJ_05403	CDS	684	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
FGFFFLIJ_05404	CDS	1290	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
FGFFFLIJ_05405	CDS	939				hypothetical protein
FGFFFLIJ_05406	CDS	903				hypothetical protein
FGFFFLIJ_05407	CDS	2646	valS	6.1.1.9	COG0525	Valine--tRNA ligase
FGFFFLIJ_05408	CDS	1230				hypothetical protein
FGFFFLIJ_05409	CDS	1449	pbpA_4		COG0768	Penicillin-binding protein A
FGFFFLIJ_05410	CDS	1569	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
FGFFFLIJ_05411	CDS	360				hypothetical protein
FGFFFLIJ_05412	CDS	414	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
FGFFFLIJ_05413	CDS	1020	mreB_2		COG1077	Cell shape-determining protein MreB
FGFFFLIJ_05414	CDS	933				hypothetical protein
FGFFFLIJ_05415	CDS	723				hypothetical protein
FGFFFLIJ_05416	CDS	2142	mrdA_3	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
FGFFFLIJ_05417	CDS	1209	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
FGFFFLIJ_05418	CDS	465				hypothetical protein
FGFFFLIJ_05419	CDS	1776	sufS_1	4.4.1.16		Cysteine desulfurase
FGFFFLIJ_05420	CDS	1380				hypothetical protein
FGFFFLIJ_05421	CDS	1782				putative protein
FGFFFLIJ_05422	CDS	1941				hypothetical protein
FGFFFLIJ_05423	CDS	1215				hypothetical protein
FGFFFLIJ_05424	CDS	744				hypothetical protein
FGFFFLIJ_05425	CDS	3954	rne	3.1.26.12		Ribonuclease E
FGFFFLIJ_05426	CDS	321	rplU		COG0261	50S ribosomal protein L21
FGFFFLIJ_05427	CDS	258	rpmA		COG0211	50S ribosomal protein L27
FGFFFLIJ_05428	CDS	1437	obg	3.6.5.-	COG0536	GTPase Obg
FGFFFLIJ_05429	CDS	1098	proB	2.7.2.11	COG0263	Glutamate 5-kinase
FGFFFLIJ_05430	CDS	492				hypothetical protein
FGFFFLIJ_05431	CDS	1269	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
FGFFFLIJ_05432	CDS	612				hypothetical protein
FGFFFLIJ_05433	CDS	963				hypothetical protein
FGFFFLIJ_05434	CDS	1128	htpX_4	3.4.24.-		Protease HtpX
FGFFFLIJ_05435	CDS	180				hypothetical protein
FGFFFLIJ_05436	CDS	162				hypothetical protein
FGFFFLIJ_05437	CDS	630	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
FGFFFLIJ_05438	CDS	1824	mltG_2	4.2.2.-		Endolytic murein transglycosylase
FGFFFLIJ_05439	CDS	495	rsfS			Ribosomal silencing factor RsfS
FGFFFLIJ_05440	CDS	342				hypothetical protein
FGFFFLIJ_05441	tRNA	74				tRNA-Ala(ggc)
FGFFFLIJ_05442	CDS	246				hypothetical protein
FGFFFLIJ_05443	CDS	234				hypothetical protein
FGFFFLIJ_05444	CDS	1833	phsA	1.10.3.4		O-aminophenol oxidase
FGFFFLIJ_05445	CDS	1308				hypothetical protein
FGFFFLIJ_05446	tRNA	74				tRNA-Ala(ggc)
FGFFFLIJ_05447	CDS	435				hypothetical protein
FGFFFLIJ_05448	CDS	1542				hypothetical protein
FGFFFLIJ_05449	CDS	987				hypothetical protein
FGFFFLIJ_05450	CDS	2889	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
FGFFFLIJ_05451	CDS	810				hypothetical protein
FGFFFLIJ_05452	CDS	846	degV		COG1307	Protein DegV
FGFFFLIJ_05453	CDS	846	comEA		COG1555	ComE operon protein 1
FGFFFLIJ_05454	CDS	2751				hypothetical protein
FGFFFLIJ_05455	CDS	1518				hypothetical protein
FGFFFLIJ_05456	CDS	486				hypothetical protein
FGFFFLIJ_05457	CDS	933	nat_1	2.3.1.5	COG2162	Arylamine N-acetyltransferase
FGFFFLIJ_05458	CDS	246				hypothetical protein
FGFFFLIJ_05459	CDS	984				hypothetical protein
FGFFFLIJ_05460	CDS	702				hypothetical protein
FGFFFLIJ_05461	CDS	267	rpsT		COG0268	30S ribosomal protein S20
FGFFFLIJ_05462	CDS	1869	lepA	3.6.5.-	COG0481	Elongation factor 4
FGFFFLIJ_05463	CDS	303				hypothetical protein
FGFFFLIJ_05464	CDS	1890		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FGFFFLIJ_05465	CDS	588	cheB_6	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FGFFFLIJ_05466	CDS	3984	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
FGFFFLIJ_05467	CDS	3015				hypothetical protein
FGFFFLIJ_05468	CDS	1233	hemW		COG0635	Heme chaperone HemW
FGFFFLIJ_05469	CDS	834				hypothetical protein
FGFFFLIJ_05470	CDS	834				hypothetical protein
FGFFFLIJ_05471	CDS	672				hypothetical protein
FGFFFLIJ_05472	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
FGFFFLIJ_05473	CDS	1137	dnaJ2		COG0484	Chaperone protein DnaJ 2
FGFFFLIJ_05474	CDS	1107	pnoA_1	1.13.12.-		Nitronate monooxygenase
FGFFFLIJ_05475	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FGFFFLIJ_05476	CDS	429	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
FGFFFLIJ_05477	CDS	849				hypothetical protein
FGFFFLIJ_05478	CDS	357		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
FGFFFLIJ_05479	CDS	906	rnz	3.1.26.11	COG1234	Ribonuclease Z
FGFFFLIJ_05480	CDS	792				hypothetical protein
FGFFFLIJ_05481	CDS	1359	gudD	4.2.1.40	COG4948	Glucarate dehydratase
FGFFFLIJ_05482	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
FGFFFLIJ_05483	CDS	639	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
FGFFFLIJ_05484	CDS	1341	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
FGFFFLIJ_05485	CDS	1215	RBKS_1	2.7.1.15		Ribokinase
FGFFFLIJ_05486	CDS	1011			COG1702	PhoH-like protein
FGFFFLIJ_05487	CDS	498	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FGFFFLIJ_05488	CDS	1320				hypothetical protein
FGFFFLIJ_05489	CDS	1167				hypothetical protein
FGFFFLIJ_05490	CDS	777	nimR_4			HTH-type transcriptional regulator NimR
FGFFFLIJ_05491	rRNA	1524				16S ribosomal RNA
FGFFFLIJ_05492	rRNA	3119				23S ribosomal RNA
FGFFFLIJ_05493	rRNA	111				5S ribosomal RNA
FGFFFLIJ_05494	CDS	831				hypothetical protein
FGFFFLIJ_05495	CDS	366				hypothetical protein
FGFFFLIJ_05496	CDS	1623	novL_3	6.3.1.15		8-demethylnovobiocic acid synthase
FGFFFLIJ_05497	CDS	1620		1.18.1.2		Ferredoxin--NADP reductase
FGFFFLIJ_05498	CDS	1101	hmo_2	1.1.3.46		4-hydroxymandelate oxidase
FGFFFLIJ_05499	CDS	1425				hypothetical protein
FGFFFLIJ_05500	CDS	1269	gerN_2		COG0475	Na(+)/H(+)-K(+) antiporter GerN
FGFFFLIJ_05501	CDS	939	era		COG1159	GTPase Era
FGFFFLIJ_05502	CDS	1260				hypothetical protein
FGFFFLIJ_05503	CDS	1323	bglA	3.2.1.21	COG2723	Beta-glucosidase A
FGFFFLIJ_05504	CDS	267				hypothetical protein
FGFFFLIJ_05505	CDS	1035	prtS	3.4.24.-		Protease PrtS
FGFFFLIJ_05506	CDS	1779	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
FGFFFLIJ_05507	CDS	726				hypothetical protein
FGFFFLIJ_05508	CDS	747	recO			DNA repair protein RecO
